Station,Date(NZST),Tair(C),Twet(C),RH(%),Tdew(C)
3925,20181009:0400,6.2,5.1,83.0,3.5
15752,20181009:0500,9.4,7.0,68.0,3.8
3925,20181009:0500,6.2,5.1,83.0,3.5
15752,20181009:0600,7.6,5.9,76.0,3.7
3925,20181009:0600,5.8,4.9,86.0,3.7
15752,20181009:0700,9.8,7.5,70.0,4.6
3925,20181009:0700,6.5,5.4,84.0,4.0
15752,20181009:0800,12.9,9.1,57.0,4.6
3925,20181009:0800,8.0,6.4,78.0,4.4
15752,20181009:0900,13.5,9.6,57.0,5.2
3925,20181009:0900,10.7,8.3,70.0,5.5
15752,20181009:1000,14.2,9.9,54.0,5.0
3925,20181009:1000,10.8,8.3,69.0,5.4
15752,20181009:1100,14.6,10.3,55.0,5.7
3925,20181009:1100,12.2,8.8,60.0,4.7
15752,20181009:1200,16.2,11.0,49.0,5.5
3925,20181009:1200,14.0,9.9,56.0,5.4
15752,20181009:1300,15.0,10.4,52.0,5.2
3925,20181009:1300,15.3,10.4,50.0,5.0
15752,20181009:1400,15.7,10.5,48.0,4.8
3925,20181009:1400,14.5,10.4,56.0,5.9
15752,20181009:1500,16.2,11.5,53.0,6.6
3925,20181009:1500,15.3,10.5,51.0,5.3
15752,20181009:1600,16.0,11.1,51.0,5.9
3925,20181009:1600,15.1,10.2,50.0,4.8
15752,20181009:1700,15.1,11.3,60.0,7.4
3925,20181009:1700,14.2,9.8,53.0,4.8
15752,20181009:1800,14.2,10.8,63.0,7.3
3925,20181009:1800,12.3,8.7,58.0,4.3
15752,20181009:1900,13.6,10.5,66.0,7.4
3925,20181009:1900,10.6,8.0,68.0,5.0
15752,20181009:2000,12.6,10.4,74.0,8.1
3925,20181009:2000,8.7,7.1,78.0,5.1
15752,20181009:2100,12.2,10.3,77.0,8.3
3925,20181009:2100,7.5,6.5,85.0,5.2
15752,20181009:2200,11.2,9.3,76.0,7.1
3925,20181009:2200,7.5,6.5,86.0,5.3
15752,20181009:2300,15.4,9.1,37.0,0.8
3925,20181009:2300,6.6,5.9,90.0,5.1
15752,20181010:0000,14.0,8.8,45.0,2.3
3925,20181010:0000,7.3,6.6,90.0,5.8
15752,20181010:0100,14.2,8.5,40.0,0.8
3925,20181010:0100,7.5,6.8,90.0,6.0
15752,20181010:0200,12.1,8.3,56.0,3.6
3925,20181010:0200,7.5,6.7,89.0,5.8
15752,20181010:0300,12.6,8.4,52.0,3.0
3925,20181010:0300,7.0,6.3,90.0,5.5
15752,20181010:0400,12.3,8.4,55.0,3.5
3925,20181010:0400,6.7,6.2,92.0,5.5
15752,20181010:0500,12.8,8.6,53.0,3.5
3925,20181010:0500,6.7,6.2,93.0,5.7
15752,20181010:0600,11.4,8.1,60.0,3.9
3925,20181010:0600,6.8,6.3,93.0,5.8
15752,20181010:0700,11.7,8.2,59.0,4.0
3925,20181010:0700,7.1,6.6,93.0,6.1
15752,20181010:0800,12.7,9.2,60.0,5.2
3925,20181010:0800,8.3,7.5,89.0,6.6
15752,20181010:0900,17.1,10.7,40.0,3.4
3925,20181010:0900,10.3,8.9,82.0,7.4
15752,20181010:1000,11.1,9.6,81.0,8.0
3925,20181010:1000,11.9,10.1,78.0,8.2
15752,20181010:1100,8.6,7.9,90.0,7.1
3925,20181010:1100,13.0,9.9,65.0,6.6
15752,20181010:1200,7.8,7.3,93.0,6.7
3925,20181010:1200,12.7,9.9,68.0,7.0
15752,20181010:1300,7.5,6.8,90.0,6.0
3925,20181010:1300,13.2,10.5,69.0,7.6
15752,20181010:1400,7.3,6.4,87.0,5.3
3925,20181010:1400,13.1,10.6,71.0,8.0
15752,20181010:1500,7.4,6.6,88.0,5.5
3925,20181010:1500,13.6,10.9,70.0,8.3
15752,20181010:1600,7.0,6.2,88.0,5.2
3925,20181010:1600,12.2,10.3,77.0,8.3
15752,20181010:1700,6.7,6.0,89.0,5.0
3925,20181010:1700,12.4,10.4,76.0,8.3
15752,20181010:1800,5.9,5.3,91.0,4.6
3925,20181010:1800,12.0,10.3,79.0,8.5
15752,20181010:1900,5.3,4.7,91.0,4.0
3925,20181010:1900,11.6,10.0,81.0,8.5
15752,20181010:2000,5.1,4.6,92.0,3.9
3925,20181010:2000,11.3,10.3,87.0,9.2
15752,20181010:2100,5.2,4.6,91.0,3.9
3925,20181010:2100,11.7,10.6,86.0,9.5
15752,20181010:2200,5.3,4.8,92.0,4.1
3925,20181010:2200,12.2,10.6,81.0,9.1
15752,20181010:2300,5.1,4.7,94.0,4.2
3925,20181010:2300,12.2,10.7,82.0,9.2
15752,20181011:0000,5.1,4.7,94.0,4.2
3925,20181011:0000,11.8,10.7,87.0,9.7
15752,20181011:0100,5.3,4.9,93.0,4.3
3925,20181011:0100,12.1,10.8,84.0,9.5
15752,20181011:0200,5.3,4.8,92.0,4.1
3925,20181011:0200,12.6,10.7,78.0,8.9
15752,20181011:0300,5.2,4.7,92.0,4.0
3925,20181011:0300,12.8,10.6,74.0,8.3
15752,20181011:0400,4.9,4.4,92.0,3.7
3925,20181011:0400,11.4,10.4,88.0,9.5
15752,20181011:0500,4.9,4.5,93.0,3.9
3925,20181011:0500,11.2,10.1,86.0,9.0
15752,20181011:0600,5.1,4.7,94.0,4.2
3925,20181011:0600,11.4,9.9,82.0,8.5
15752,20181011:0700,5.8,5.4,94.0,4.9
3925,20181011:0700,11.9,10.2,79.0,8.4
15752,20181011:0800,7.0,6.5,92.0,5.8
3925,20181011:0800,12.4,10.6,79.0,8.9
15752,20181011:0900,7.3,6.7,91.0,6.0
3925,20181011:0900,11.9,11.0,89.0,10.2
15752,20181011:1000,8.8,7.6,84.0,6.3
3925,20181011:1000,11.8,11.2,92.0,10.5
15752,20181011:1100,9.5,7.8,78.0,5.9
3925,20181011:1100,11.9,11.3,93.0,10.8
15752,20181011:1200,9.8,7.9,75.0,5.6
3925,20181011:1200,12.1,11.5,93.0,11.0
15752,20181011:1300,9.0,8.0,86.0,6.8
3925,20181011:1300,13.3,12.6,92.0,12.0
15752,20181011:1400,9.8,8.4,81.0,6.7
3925,20181011:1400,13.2,12.2,88.0,11.3
15752,20181011:1500,9.4,8.1,83.0,6.7
3925,20181011:1500,13.4,12.3,87.0,11.3
15752,20181011:1600,9.2,7.9,82.0,6.3
3925,20181011:1600,14.0,12.9,87.0,11.9
15752,20181011:1700,9.1,7.9,84.0,6.5
3925,20181011:1700,13.7,12.7,88.0,11.8
15752,20181011:1800,9.2,7.9,83.0,6.5
3925,20181011:1800,13.2,12.4,90.0,11.6
15752,20181011:1900,8.8,7.7,85.0,6.4
3925,20181011:1900,12.6,12.0,93.0,11.5
15752,20181011:2000,8.5,7.6,87.0,6.5
3925,20181011:2000,12.3,11.9,95.0,11.5
15752,20181011:2100,8.8,7.4,81.0,5.7
3925,20181011:2100,12.2,11.8,95.0,11.4
15752,20181011:2200,7.7,6.9,88.0,5.8
3925,20181011:2200,12.3,11.6,92.0,11.0
15752,20181011:2300,7.4,6.4,85.0,5.1
3925,20181011:2300,11.7,10.9,90.0,10.1
15752,20181012:0000,6.7,5.1,77.0,3.0
3925,20181012:0000,11.3,10.7,93.0,10.2
15752,20181012:0100,7.1,5.2,73.0,2.6
3925,20181012:0100,11.1,10.6,93.0,10.0
15752,20181012:0200,7.5,5.7,74.0,3.2
3925,20181012:0200,10.4,9.9,93.0,9.3
15752,20181012:0300,6.9,6.3,91.0,5.6
3925,20181012:0300,10.2,9.7,93.0,9.1
15752,20181012:0400,6.6,5.7,86.0,4.4
3925,20181012:0400,8.8,8.4,95.0,8.1
15752,20181012:0500,7.3,5.5,74.0,3.0
3925,20181012:0500,9.0,8.6,94.0,8.1
15752,20181012:0600,7.4,4.9,65.0,1.3
3925,20181012:0600,8.9,8.5,95.0,8.2
15752,20181012:0700,7.0,5.1,72.0,2.3
3925,20181012:0700,9.3,8.7,92.0,8.1
15752,20181012:0800,6.9,4.7,68.0,1.4
3925,20181012:0800,10.2,9.4,89.0,8.5
15752,20181012:0900,7.3,5.3,71.0,2.4
3925,20181012:0900,11.8,10.1,79.0,8.3
15752,20181012:1000,8.7,5.9,62.0,1.8
3925,20181012:1000,11.7,8.6,63.0,4.9
15752,20181012:1100,8.1,5.6,65.0,1.9
3925,20181012:1100,11.9,7.6,50.0,1.8
15752,20181012:1200,8.6,5.8,62.0,1.7
3925,20181012:1200,11.6,6.9,45.0,0.1
15752,20181012:1300,8.7,5.6,59.0,1.2
3925,20181012:1300,10.8,6.1,44.0,-0.9
15752,20181012:1400,8.1,5.6,65.0,1.9
3925,20181012:1400,10.3,5.4,40.0,-2.7
15752,20181012:1500,7.1,4.8,67.0,1.4
3925,20181012:1500,9.4,4.7,41.0,-3.1
15752,20181012:1600,7.7,5.1,64.0,1.4
3925,20181012:1600,9.1,4.3,39.0,-4.1
15752,20181012:1700,7.0,4.9,70.0,1.9
3925,20181012:1700,8.4,3.9,41.0,-4.1
15752,20181012:1800,6.6,4.1,63.0,0.1
3925,20181012:1800,8.0,3.7,42.0,-4.1
15752,20181012:1900,6.6,3.9,61.0,-0.4
3925,20181012:1900,7.7,3.4,41.0,-4.7
15752,20181012:2000,6.7,3.6,55.0,-1.7
3925,20181012:2000,7.1,3.1,44.0,-4.3
15752,20181012:2100,7.1,4.3,60.0,-0.1
3925,20181012:2100,5.7,2.5,52.0,-3.4
15752,20181012:2200,6.5,3.9,62.0,-0.2
3925,20181012:2200,4.8,1.9,55.0,-3.4
15752,20181012:2300,6.7,3.4,53.0,-2.2
3925,20181012:2300,4.5,1.6,54.0,-4.0
15752,20181013:0000,5.3,3.1,66.0,-0.5
3925,20181013:0000,3.9,1.4,59.0,-3.3
15752,20181013:0100,5.2,3.1,67.0,-0.4
3925,20181013:0100,3.5,1.2,62.0,-3.1
15752,20181013:0200,5.0,3.0,68.0,-0.4
3925,20181013:0200,2.2,0.5,69.0,-2.9
15752,20181013:0300,5.2,3.3,70.0,0.2
3925,20181013:0300,0.7,-0.2,83.0,-1.8
15752,20181013:0400,5.6,3.5,68.0,0.2
3925,20181013:0400,1.8,0.1,69.0,-3.2
15752,20181013:0500,5.5,3.4,67.0,-0.1
3925,20181013:0500,1.1,-0.3,74.0,-3.0
15752,20181013:0600,5.6,3.0,61.0,-1.3
3925,20181013:0600,-0.1,-1.0,83.0,-2.6
15752,20181013:0700,6.1,3.5,61.0,-0.8
3925,20181013:0700,2.1,0.7,75.0,-1.8
15752,20181013:0800,7.1,4.2,59.0,-0.3
3925,20181013:0800,5.5,2.8,58.0,-2.1
15752,20181013:0900,8.5,5.3,57.0,0.5
3925,20181013:0900,8.7,4.3,42.0,-3.4
15752,20181013:1000,10.0,6.4,55.0,1.4
3925,20181013:1000,10.1,5.2,40.0,-2.9
15752,20181013:1100,10.4,6.8,55.0,1.8
3925,20181013:1100,11.4,6.0,37.0,-2.7
15752,20181013:1200,11.1,7.1,52.0,1.6
3925,20181013:1200,12.3,6.1,31.0,-4.3
15752,20181013:1300,11.2,7.2,52.0,1.8
3925,20181013:1300,13.9,7.4,32.0,-2.5
15752,20181013:1400,11.1,7.2,53.0,1.9
3925,20181013:1400,14.5,7.6,30.0,-2.8
15752,20181013:1500,11.9,7.8,52.0,2.4
3925,20181013:1500,14.9,8.3,33.0,-1.2
15752,20181013:1600,12.5,8.5,54.0,3.5
3925,20181013:1600,14.5,8.2,35.0,-0.8
15752,20181013:1700,12.1,8.6,59.0,4.3
3925,20181013:1700,13.3,7.5,37.0,-1.0
15752,20181013:1800,11.8,8.6,62.0,4.8
3925,20181013:1800,11.4,6.6,44.0,-0.4
15752,20181013:1900,9.8,8.3,80.0,6.5
3925,20181013:1900,9.2,5.7,55.0,0.7
15752,20181013:2000,9.0,8.5,93.0,7.9
3925,20181013:2000,8.1,5.2,60.0,0.8
15752,20181013:2100,9.2,8.0,84.0,6.7
3925,20181013:2100,5.9,4.1,73.0,1.4
15752,20181013:2200,8.7,7.0,77.0,4.9
3925,20181013:2200,5.0,3.6,78.0,1.5
15752,20181013:2300,7.8,5.7,71.0,2.9
3925,20181013:2300,4.1,3.0,82.0,1.3
15752,20181014:0000,7.3,5.5,74.0,3.0
3925,20181014:0000,5.3,3.8,77.0,1.6
15752,20181014:0100,7.3,5.5,74.0,3.0
3925,20181014:0100,3.8,2.9,84.0,1.4
15752,20181014:0200,6.7,5.1,76.0,2.8
3925,20181014:0200,2.8,2.3,91.0,1.5
15752,20181014:0300,6.6,5.1,77.0,2.9
3925,20181014:0300,3.6,3.0,90.0,2.1
15752,20181014:0400,6.8,5.3,78.0,3.2
3925,20181014:0400,3.8,3.2,90.0,2.3
15752,20181014:0500,6.6,5.0,76.0,2.7
3925,20181014:0500,4.2,3.4,87.0,2.2
15752,20181014:0600,6.3,4.8,77.0,2.6
3925,20181014:0600,4.0,3.3,88.0,2.2
15752,20181014:0700,6.5,5.0,78.0,3.0
3925,20181014:0700,4.7,3.8,86.0,2.6
15752,20181014:0800,7.8,5.7,71.0,2.9
3925,20181014:0800,7.4,5.8,77.0,3.6
15752,20181014:0900,8.1,6.0,71.0,3.2
3925,20181014:0900,9.8,7.1,65.0,3.6
15752,20181014:1000,9.7,6.8,63.0,3.0
3925,20181014:1000,12.4,8.7,57.0,4.1
15752,20181014:1100,9.8,6.9,63.0,3.1
3925,20181014:1100,14.7,9.2,43.0,2.3
15752,20181014:1200,9.6,7.5,72.0,4.8
3925,20181014:1200,16.6,10.8,44.0,4.3
15752,20181014:1300,11.0,7.5,57.0,2.8
3925,20181014:1300,17.4,10.6,37.0,2.6
15752,20181014:1400,11.4,8.6,66.0,5.3
3925,20181014:1400,18.5,11.2,35.0,2.8
15752,20181014:1500,11.3,8.6,67.0,5.4
3925,20181014:1500,18.6,10.4,28.0,-0.2
15752,20181014:1600,11.1,8.6,69.0,5.7
3925,20181014:1600,18.6,10.1,26.0,-1.2
15752,20181014:1700,10.5,8.1,70.0,5.3
3925,20181014:1700,17.8,9.8,28.0,-0.9
15752,20181014:1800,10.2,8.3,76.0,6.2
3925,20181014:1800,16.1,8.8,30.0,-1.4
15752,20181014:1900,10.5,7.4,62.0,3.6
3925,20181014:1900,13.3,9.0,53.0,4.0
15752,20181014:2000,9.5,6.5,61.0,2.4
3925,20181014:2000,10.8,8.0,66.0,4.7
15752,20181014:2100,8.4,5.9,66.0,2.5
3925,20181014:2100,8.5,6.9,78.0,4.9
15752,20181014:2200,7.9,5.7,69.0,2.6
3925,20181014:2200,6.7,5.7,85.0,4.4
15752,20181014:2300,7.4,5.4,71.0,2.5
3925,20181014:2300,6.2,5.5,89.0,4.5
15752,20181015:0000,7.1,5.3,74.0,2.8
3925,20181015:0000,5.8,5.0,88.0,4.0
15752,20181015:0100,7.3,5.6,75.0,3.2
3925,20181015:0100,5.8,5.1,89.0,4.1
15752,20181015:0200,7.5,5.7,74.0,3.2
3925,20181015:0200,5.6,4.9,89.0,3.9
15752,20181015:0300,7.4,5.4,72.0,2.7
3925,20181015:0300,5.3,4.6,89.0,3.7
15752,20181015:0400,7.3,5.4,73.0,2.8
3925,20181015:0400,5.0,4.4,90.0,3.5
15752,20181015:0500,7.5,5.5,71.0,2.6
3925,20181015:0500,4.7,4.2,91.0,3.4
15752,20181015:0600,7.8,5.7,71.0,2.9
3925,20181015:0600,5.3,4.6,89.0,3.7
15752,20181015:0700,8.2,6.0,70.0,3.1
3925,20181015:0700,5.7,4.9,87.0,3.7
15752,20181015:0800,8.9,6.5,68.0,3.3
3925,20181015:0800,8.2,7.0,83.0,5.5
15752,20181015:0900,9.8,7.2,66.0,3.8
3925,20181015:0900,11.1,8.9,73.0,6.5
15752,20181015:1000,10.8,7.6,61.0,3.6
3925,20181015:1000,13.3,10.4,67.0,7.3
15752,20181015:1100,11.6,8.2,60.0,4.1
3925,20181015:1100,15.8,10.7,49.0,5.1
15752,20181015:1200,12.4,9.0,61.0,5.1
3925,20181015:1200,17.2,10.8,40.0,3.5
15752,20181015:1300,12.3,9.2,64.0,5.7
3925,20181015:1300,18.2,11.2,37.0,3.3
15752,20181015:1400,12.2,9.5,68.0,6.5
3925,20181015:1400,19.0,12.0,38.0,4.4
15752,20181015:1500,11.4,10.0,83.0,8.6
3925,20181015:1500,19.4,12.3,38.0,4.7
15752,20181015:1600,11.2,9.8,82.0,8.3
3925,20181015:1600,19.0,11.8,37.0,4.0
15752,20181015:1700,12.2,9.0,63.0,5.4
3925,20181015:1700,17.6,12.4,51.0,7.4
15752,20181015:1800,11.5,9.1,71.0,6.4
3925,20181015:1800,13.9,10.5,63.0,7.0
15752,20181015:1900,11.8,8.7,63.0,5.0
3925,20181015:1900,12.1,9.5,69.0,6.6
15752,20181015:2000,10.1,8.7,82.0,7.2
3925,20181015:2000,10.7,8.5,73.0,6.1
15752,20181015:2100,10.1,9.0,86.0,7.9
3925,20181015:2100,9.5,8.1,81.0,6.4
15752,20181015:2200,10.6,8.4,72.0,5.8
3925,20181015:2200,8.5,7.4,85.0,6.1
15752,20181015:2300,10.2,8.2,74.0,5.8
3925,20181015:2300,7.0,6.3,89.0,5.3
15752,20181016:0000,10.1,8.2,76.0,6.1
3925,20181016:0000,6.4,5.9,92.0,5.2
15752,20181016:0100,10.0,8.2,77.0,6.2
3925,20181016:0100,5.6,5.1,92.0,4.4
15752,20181016:0200,9.8,8.0,76.0,5.8
3925,20181016:0200,4.8,4.4,93.0,3.8
15752,20181016:0300,9.8,8.0,76.0,5.8
3925,20181016:0300,5.5,5.1,94.0,4.6
15752,20181016:0400,9.8,7.8,74.0,5.4
3925,20181016:0400,6.6,6.2,94.0,5.7
15752,20181016:0500,8.8,7.1,77.0,5.0
3925,20181016:0500,7.3,6.8,92.0,6.1
15752,20181016:0600,8.2,6.7,79.0,4.8
3925,20181016:0600,7.4,6.9,92.0,6.2
15752,20181016:0700,8.8,7.1,77.0,5.0
3925,20181016:0700,8.0,7.4,92.0,6.8
15752,20181016:0800,10.6,8.2,70.0,5.4
3925,20181016:0800,9.2,8.3,88.0,7.3
15752,20181016:0900,11.2,8.4,66.0,5.1
3925,20181016:0900,11.1,9.7,82.0,8.1
15752,20181016:1000,12.3,8.8,60.0,4.8
3925,20181016:1000,13.3,10.5,68.0,7.5
15752,20181016:1100,12.4,9.4,65.0,6.0
3925,20181016:1100,13.5,10.4,65.0,7.1
15752,20181016:1200,13.8,10.4,63.0,6.9
3925,20181016:1200,14.1,10.1,57.0,5.7
15752,20181016:1300,14.6,10.7,59.0,6.7
3925,20181016:1300,15.0,11.4,62.0,7.8
15752,20181016:1400,15.4,11.6,61.0,7.9
3925,20181016:1400,15.8,11.7,58.0,7.6
15752,20181016:1500,15.5,11.9,63.0,8.5
3925,20181016:1500,16.7,11.8,52.0,6.8
15752,20181016:1600,16.5,11.8,54.0,7.2
3925,20181016:1600,16.3,11.9,56.0,7.5
15752,20181016:1700,14.6,11.2,64.0,7.9
3925,20181016:1700,15.4,11.1,56.0,6.7
15752,20181016:1800,15.3,11.2,58.0,7.1
3925,20181016:1800,13.8,9.9,57.0,5.4
15752,20181016:1900,13.7,10.7,67.0,7.7
3925,20181016:1900,11.5,9.1,71.0,6.4
15752,20181016:2000,14.6,10.0,52.0,4.9
3925,20181016:2000,10.3,8.3,75.0,6.1
15752,20181016:2100,15.2,9.7,44.0,3.1
3925,20181016:2100,9.6,7.9,78.0,6.0
15752,20181016:2200,14.4,9.7,50.0,4.1
3925,20181016:2200,9.1,7.8,83.0,6.4
15752,20181016:2300,14.9,9.8,47.0,3.7
3925,20181016:2300,8.8,7.6,84.0,6.3
15752,20181017:0000,14.9,9.7,46.0,3.4
3925,20181017:0000,9.2,7.9,83.0,6.5
15752,20181017:0100,14.5,9.6,49.0,3.9
3925,20181017:0100,9.4,7.9,80.0,6.1
15752,20181017:0200,14.9,10.0,49.0,4.3
3925,20181017:0200,9.2,7.9,83.0,6.5
15752,20181017:0300,15.0,10.1,49.0,4.4
3925,20181017:0300,8.6,7.7,88.0,6.7
15752,20181017:0400,14.9,10.1,50.0,4.6
3925,20181017:0400,8.6,7.4,84.0,6.1
15752,20181017:0500,14.8,10.0,50.0,4.5
3925,20181017:0500,8.5,7.5,86.0,6.3
15752,20181017:0600,14.8,10.1,51.0,4.8
3925,20181017:0600,8.6,7.4,83.0,5.9
15752,20181017:0700,15.1,10.6,53.0,5.6
3925,20181017:0700,8.6,7.9,90.0,7.1
15752,20181017:0800,15.8,11.0,52.0,6.0
3925,20181017:0800,9.8,8.7,86.0,7.6
15752,20181017:0900,17.4,11.8,47.0,6.0
3925,20181017:0900,11.0,8.9,74.0,6.6
15752,20181017:1000,18.0,12.3,47.0,6.6
3925,20181017:1000,11.1,9.0,74.0,6.7
15752,20181017:1100,18.8,12.9,47.0,7.3
3925,20181017:1100,12.6,9.9,69.0,7.1
15752,20181017:1200,19.8,13.6,46.0,7.9
3925,20181017:1200,13.6,10.7,68.0,7.8
15752,20181017:1300,20.9,14.5,46.0,8.9
3925,20181017:1300,14.4,10.9,62.0,7.2
15752,20181017:1400,20.3,13.8,44.0,7.7
3925,20181017:1400,14.3,11.8,73.0,9.5
15752,20181017:1500,19.7,13.5,46.0,7.8
3925,20181017:1500,14.6,11.3,65.0,8.1
15752,20181017:1600,20.0,13.5,44.0,7.4
3925,20181017:1600,15.3,11.0,56.0,6.6
15752,20181017:1700,19.7,13.4,45.0,7.5
3925,20181017:1700,14.4,10.9,62.0,7.2
15752,20181017:1800,19.1,12.8,44.0,6.6
3925,20181017:1800,13.0,10.4,70.0,7.7
15752,20181017:1900,18.3,12.2,44.0,5.9
3925,20181017:1900,12.2,10.0,74.0,7.7
15752,20181017:2000,17.6,12.1,48.0,6.5
3925,20181017:2000,11.7,9.6,75.0,7.4
15752,20181017:2100,17.6,12.1,48.0,6.5
3925,20181017:2100,11.3,9.7,80.0,8.0
15752,20181017:2200,16.5,11.8,54.0,7.2
3925,20181017:2200,11.0,9.7,84.0,8.4
15752,20181017:2300,15.0,12.0,68.0,9.2
3925,20181017:2300,10.8,9.7,86.0,8.6
15752,20181018:0000,14.0,12.2,80.0,10.6
3925,20181018:0000,10.5,9.7,90.0,8.9
15752,20181018:0100,11.7,11.0,91.0,10.3
3925,20181018:0100,10.5,9.8,91.0,9.1
15752,20181018:0200,10.7,10.5,97.0,10.3
3925,20181018:0200,10.4,9.9,93.0,9.3
15752,20181018:0300,10.6,9.8,90.0,9.0
3925,20181018:0300,10.4,9.9,94.0,9.5
15752,20181018:0400,10.2,9.0,84.0,7.6
3925,20181018:0400,11.0,10.1,89.0,9.3
15752,20181018:0500,9.7,8.5,84.0,7.2
3925,20181018:0500,11.2,10.1,86.0,9.0
15752,20181018:0600,9.0,8.1,88.0,7.1
3925,20181018:0600,10.9,10.0,89.0,9.2
15752,20181018:0700,10.1,9.0,86.0,7.9
3925,20181018:0700,11.6,10.5,87.0,9.5
15752,20181018:0800,11.4,9.1,72.0,6.6
3925,20181018:0800,11.6,10.8,90.0,10.0
15752,20181018:0900,13.1,8.8,52.0,3.5
3925,20181018:0900,12.2,11.5,92.0,10.9
15752,20181018:1000,15.0,7.8,28.0,-3.3
3925,20181018:1000,13.7,12.4,85.0,11.2
15752,20181018:1100,15.4,8.2,29.0,-2.5
3925,20181018:1100,16.4,13.8,73.0,11.6
15752,20181018:1200,14.9,10.3,52.0,5.2
3925,20181018:1200,17.8,14.2,65.0,11.2
15752,20181018:1300,14.8,10.4,54.0,5.6
3925,20181018:1300,18.6,14.1,58.0,10.2
15752,20181018:1400,13.8,10.4,63.0,6.9
3925,20181018:1400,20.2,14.7,52.0,10.0
15752,20181018:1500,13.7,10.2,61.0,6.3
3925,20181018:1500,21.6,15.7,51.0,11.0
15752,20181018:1600,13.5,10.1,62.0,6.4
3925,20181018:1600,22.4,16.0,48.0,10.9
15752,20181018:1700,13.2,9.6,60.0,5.6
3925,20181018:1700,22.5,16.1,48.0,11.0
15752,20181018:1800,13.7,7.7,36.0,-1.1
3925,20181018:1800,20.7,15.1,52.0,10.5
15752,20181018:1900,11.8,8.1,57.0,3.6
3925,20181018:1900,17.9,14.6,68.0,11.9
15752,20181018:2000,10.9,8.5,70.0,5.7
3925,20181018:2000,15.8,13.4,75.0,11.4
15752,20181018:2100,10.0,8.2,77.0,6.2
3925,20181018:2100,14.5,12.5,78.0,10.7
15752,20181018:2200,10.3,8.2,73.0,5.7
3925,20181018:2200,13.9,12.1,80.0,10.5
15752,20181018:2300,10.6,7.4,61.0,3.4
3925,20181018:2300,13.6,12.1,83.0,10.8
15752,20181019:0000,10.8,7.1,55.0,2.1
3925,20181019:0000,13.3,11.8,83.0,10.5
15752,20181019:0100,11.1,7.1,52.0,1.6
3925,20181019:0100,12.3,11.1,85.0,9.9
15752,20181019:0200,11.4,7.3,51.0,1.6
3925,20181019:0200,10.6,9.7,89.0,8.9
15752,20181019:0300,10.5,7.0,57.0,2.4
3925,20181019:0300,9.1,8.5,92.0,7.9
15752,20181019:0400,9.7,7.2,68.0,4.1
3925,20181019:0400,8.4,8.0,94.0,7.5
15752,20181019:0500,8.8,6.6,71.0,3.9
3925,20181019:0500,9.5,9.2,96.0,8.9
15752,20181019:0600,8.4,6.7,77.0,4.6
3925,20181019:0600,9.7,9.3,95.0,9.0
15752,20181019:0700,10.0,8.2,77.0,6.2
3925,20181019:0700,10.4,9.9,94.0,9.5
15752,20181019:0800,12.4,9.8,70.0,7.1
3925,20181019:0800,11.5,10.7,90.0,9.9
15752,20181019:0900,15.9,11.3,54.0,6.6
3925,20181019:0900,13.5,12.0,83.0,10.7
15752,20181019:1000,16.0,11.2,52.0,6.2
3925,20181019:1000,14.6,12.5,77.0,10.6
15752,20181019:1100,17.4,12.1,50.0,6.9
3925,20181019:1100,16.2,13.2,69.0,10.5
15752,20181019:1200,18.7,12.7,46.0,6.9
3925,20181019:1200,18.1,13.9,60.0,10.2
15752,20181019:1300,19.6,13.8,49.0,8.6
3925,20181019:1300,18.7,14.2,58.0,10.3
15752,20181019:1400,18.8,14.0,56.0,9.9
3925,20181019:1400,19.2,14.5,57.0,10.5
15752,20181019:1500,19.1,13.3,48.0,7.9
3925,20181019:1500,20.2,14.6,51.0,9.8
15752,20181019:1600,17.8,12.6,51.0,7.5
3925,20181019:1600,19.6,14.6,55.0,10.3
15752,20181019:1700,16.8,11.9,52.0,6.9
3925,20181019:1700,19.0,14.7,60.0,11.1
15752,20181019:1800,16.3,10.9,47.0,5.0
3925,20181019:1800,18.0,14.1,63.0,10.9
15752,20181019:1900,15.3,11.0,56.0,6.6
3925,20181019:1900,16.0,13.2,71.0,10.8
15752,20181019:2000,14.8,10.7,57.0,6.4
3925,20181019:2000,14.8,12.8,78.0,11.0
15752,20181019:2100,13.6,10.7,68.0,7.8
3925,20181019:2100,14.2,12.2,78.0,10.4
15752,20181019:2200,12.9,10.7,75.0,8.6
3925,20181019:2200,13.6,11.9,81.0,10.4
15752,20181019:2300,11.8,10.3,82.0,8.8
3925,20181019:2300,13.5,11.9,82.0,10.5
15752,20181020:0000,11.3,10.2,86.0,9.0
3925,20181020:0000,13.1,11.9,86.0,10.8
15752,20181020:0100,10.3,9.3,87.0,8.2
3925,20181020:0100,12.9,11.8,87.0,10.8
15752,20181020:0200,9.9,9.0,88.0,8.0
3925,20181020:0200,12.5,11.8,92.0,11.3
15752,20181020:0300,9.5,8.8,90.0,7.9
3925,20181020:0300,12.2,11.5,92.0,10.9
15752,20181020:0400,11.4,10.3,86.0,9.2
3925,20181020:0400,12.1,11.5,93.0,11.0
15752,20181020:0500,11.9,10.4,82.0,8.9
3925,20181020:0500,11.9,11.4,94.0,11.0
15752,20181020:0600,12.0,10.7,84.0,9.4
3925,20181020:0600,11.9,11.4,94.0,11.0
15752,20181020:0700,12.6,10.8,79.0,9.1
3925,20181020:0700,12.5,11.9,93.0,11.4
